v acc
3999.10,0.16
3999.26,0.78
4000.04,0.71
4000.75,0.56
4001.31,0.40
4001.71,0.81
4002.52,1.35
4003.87,3.21
4007.09,5.57
4012.66,7.59
4020.25,12.80
4033.05,13.48
4046.53,12.77
4059.29,11.30
4070.59,9.40
4079.99,7.32
4087.31,6.97
4094.29,3.67
4097.96,1.32
4099.27,-0.23
4099.04,-1.20
4097.84,-1.74
4096.10,-2.05
4094.05,-1.58
4092.47,0.00
4092.48,0.00
4092.48,0.00
4092.49,0.01
4092.50,0.01
4092.51,0.01
4092.52,0.04
4092.56,0.04
4092.59,0.03
4092.63,0.09
4092.72,0.07
4092.79,0.05
4092.84,0.03
4092.88,0.03
4092.91,0.01
4092.92,0.00
4092.92,-0.00
4092.92,-0.00
4092.92,-0.00
4092.92,-0.00
4092.91,-0.00
4092.91,-0.01
4092.90,-0.01
4092.90,-0.00
4092.89,-0.00
4092.89,-0.00
4092.88,-0.01
4092.88,-0.01
4092.87,-0.01
4092.86,-0.01
4092.86,-0.01
4092.85,-0.01
4092.84,-0.01
4092.84,-0.01
4092.83,-0.01
4092.83,-0.01
4092.82,-0.00
4092.82,-0.01
4092.81,-0.01
4092.80,-0.01
4092.79,-0.01
4092.78,-0.01
4092.77,-0.02
4092.75,-0.02
4092.73,-0.02
4092.72,-0.02
4092.70,-0.02
4092.68,-0.02
4092.65,-0.01
4092.65,-0.01
4092.64,-0.01
4092.63,-0.01
4092.62,-0.01
4092.62,-0.01
4092.60,-0.01
4092.59,-0.01
4092.58,-0.01
4092.57,-0.01
4092.56,-0.01
4092.55,-0.01
4092.54,-0.01
4092.52,-0.01
4092.51,-0.01
4092.50,-0.04
4092.46,-0.04
4092.42,-0.04
4092.38,-0.05
4092.33,-0.01
4092.32,-0.01
4092.30,-0.01
4092.29,-0.01
4092.28,-0.01
4092.26,-0.02
4092.25,-0.02
4092.23,-0.02
4092.21,-0.02
4092.20,-0.01
4092.18,-0.03
4092.15,-0.03
4092.12,-0.03
4092.09,-0.03
4092.06,-0.03
4092.03,-0.04
4091.99,-0.05
4091.94,-0.02
4091.92,-0.01
4091.90,-0.01
4091.89,-0.01
4091.88,-0.01
4091.86,-0.02
4091.85,-0.02
4091.83,-0.02
4091.81,-0.01
4091.80,-0.01
4091.78,-0.03
4091.76,-0.03
4091.73,-0.03
4091.70,-0.03
4091.66,-0.04
4091.62,-0.03
4091.59,-0.01
4091.57,-0.01
4091.56,-0.01
4091.55,-0.01
4091.55,-0.01
4091.54,-0.01
4091.52,0.00
4091.53,0.01
4091.53,0.01
4091.54,0.01
4091.55,0.01
4091.56,0.01
4091.57,0.01
4091.58,0.01
4091.59,0.01
4091.60,0.01
4091.60,0.03
4091.63,0.02
4091.66,0.02
4091.67,0.01
4091.68,0.01
4091.69,0.01
4091.70,0.01
4091.71,0.01
4091.72,0.01
4091.73,0.01
4091.74,0.01
4091.76,0.01
4091.77,0.01
4091.78,0.02
4091.80,0.02
4091.82,0.02
4091.84,0.02
4091.85,0.02
4091.87,0.02
4091.89,0.02
4091.91,0.02
4091.93,0.02
4091.95,0.01
4091.96,0.00
4091.97,0.00
4091.97,0.00
4091.97,0.00
4091.98,0.00
4091.98,0.01
4091.99,0.01
4091.99,0.01
4092.00,0.01
4092.00,0.01
4092.01,0.01
4092.02,0.01
4092.03,0.01
4092.04,0.01
4092.05,0.01
4092.06,0.01
4092.07,0.01
4092.08,0.01
4092.08,0.01
4092.09,0.01
4092.10,0.02
4092.12,0.02
4092.14,0.00
4092.14,0.00
4092.14,0.00
4092.14,0.00
4092.15,0.01
4092.15,0.01
4092.16,0.01
4092.17,0.01
4092.17,0.01
4092.18,0.01
4092.20,0.01
4092.21,0.03
4092.24,0.02
4092.26,0.02
4092.28,0.01
4092.29,0.02
4092.31,0.01
4092.32,0.01
4092.32,0.00
4092.33,0.00
4092.33,0.00
4092.33,0.00
4092.33,-0.00
4092.33,-0.00
4092.33,-0.00
4092.33,-0.00
4092.33,-0.00
4092.33,-0.00
4092.33,-0.00
4092.33,-0.00
4092.33,-0.00
4092.32,-0.00
4092.32,-0.00
4092.32,-0.00
4092.32,-0.00
4092.32,-0.00
4092.31,-0.00
4092.31,-0.00
4092.31,-0.01
4092.30,-0.01
4092.29,-0.04
4092.25,-0.05
4092.20,-0.05
4092.14,-0.04
4092.10,-0.04
4092.06,-0.03
4092.03,-0.02
4092.00,-0.02
4091.98,-0.01
4091.97,-0.02
4091.95,-0.04
4091.91,-0.08
4091.83,-0.13
4091.70,-0.20
4091.50,-0.83
4090.67,-0.40
4090.27,-0.41
4089.86,-0.40
4089.46,-0.38
4089.08,-0.37
4088.71,-0.51
4088.20,-0.53
4087.67,-0.57
4087.10,-0.62
4086.48,-0.70
4085.78,-1.90
4083.88,-1.92
4081.96,-1.66
4080.30,-1.62
4078.68,-1.78
4076.90,-2.07
4074.84,-0.97
4073.87,-0.25
4073.62,-0.18
4073.44,-0.12
4073.33,-0.08
4073.25,-0.12
4073.13,-0.10
4073.03,-0.10
4072.93,-0.10
4072.82,-0.09
4072.73,-0.11
4072.62,-0.07
4072.55,-0.08
4072.47,-0.08
4072.38,-0.25
4072.13,-0.24
4071.90,-0.25
4071.65,-0.26
4071.39,-0.07
4071.32,0.04
4071.36,0.20
4071.56,0.29
4071.84,0.31
4072.15,0.32
4072.48,0.32
4072.80,0.32
4073.12,0.32
4073.44,0.32
4073.76,0.57
4074.33,0.57
4074.90,0.43
4075.34,0.43
4075.77,0.43
4076.19,0.42
4076.62,0.42
4077.04,0.64
4077.68,0.63
4078.31,0.62
4078.92,0.60
4079.52,0.59
4080.11,0.36
4080.47,0.15
4080.62,0.18
4080.80,0.21
4081.01,0.22
4081.23,0.23
4081.45,0.23
4081.68,0.35
4082.03,0.35
4082.39,0.36
4082.74,0.36
4083.10,0.36
4083.46,0.85
4084.31,0.85
4085.16,0.84
4086.01,0.84
4086.84,0.82
4087.66,1.22
4088.88,1.18
4090.06,1.12
4091.19,1.06
4092.24,0.98
4093.22,1.78
4095.00,0.41
4095.40,0.43
4095.84,0.45
4096.29,0.45
4096.75,0.45
4097.20,0.79
4097.98,0.78
4098.77,0.76
4099.53,0.73
4100.26,0.67
4100.93,1.06
4101.99,0.80
4102.79,0.41
4103.20,-0.04
4103.16,-0.03
4103.13,-0.04
4103.09,-0.04
4103.04,-0.09
4102.95,-0.10
4102.85,-0.11
4102.74,-0.12
4102.62,-0.27
4102.35,-0.36
4101.99,-0.50
4101.49,-0.67
4100.82,-0.88
4099.94,-1.65
4098.29,-0.56
4097.72,-0.46
4097.26,-0.42
4096.84,-0.43
4096.41,-0.45
4095.96,-0.74
4095.22,-0.77
4094.45,-0.80
4093.64,-0.84
4092.80,-0.88
4091.92,-1.67
4090.25,-1.15
4089.10,-0.29
4088.80,-0.19
4088.61,-0.11
4088.50,-0.07
4088.44,-0.06
4088.38,-0.09
4088.29,-0.10
4088.19,-0.10
4088.10,-0.11
4087.99,0.00
4087.99,0.00
4087.99,0.00
4087.99,0.00
4087.99,0.00
4088.00,0.01
4088.00,0.01
4088.01,0.02
4088.03,0.03
4088.06,0.03
4088.09,0.03
4088.12,0.04
4088.16,0.04
4088.20,0.04
4088.24,0.08
4088.32,0.09
4088.41,0.10
4088.51,0.11
4088.61,0.11
4088.73,0.12
4088.85,0.37
4089.22,0.41
4089.62,0.44
4090.06,0.46
4090.53,0.48
4091.01,0.49
4091.50,1.31
4092.81,1.26
4094.07,1.17
4095.24,1.04
4096.28,0.90
4097.18,3.08
4100.25,1.81
4102.06,4.32
4106.39,9.40
4115.78,14.75
4130.53,24.65
4155.19,28.13
4183.32,28.90
4212.22,27.93
4240.14,25.68
4265.82,22.43
4288.25,28.03
4316.28,18.16
4334.43,9.92
4344.35,3.84
4348.19,-0.29
4347.90,-2.86
4345.05,-4.43
4340.62,-5.09
4335.52,-5.28
4330.25,-5.23
4325.02,-5.07
4319.95,-4.88
4315.06,-6.03
4309.03,-5.78
4303.25,-4.52
4298.73,-4.41
4294.32,-4.30
4290.02,-4.21
4285.80,-4.13
4281.67,-4.05
4277.62,-4.97
4272.65,-4.85
4267.80,-4.73
4263.06,-4.62
4258.45,-4.50
4253.94,-4.39
4249.55,-4.28
4245.28,-5.55
4239.72,-5.36
4234.36,-5.18
4229.18,-5.00
4224.18,-4.82
4219.36,-4.66
4214.70,-8.02
4206.68,-7.52
4199.17,-0.66
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.52,0.00
4198.52,0.00
4198.52,0.00
4198.52,0.00
4198.52,0.00
4198.52,0.00
4198.52,0.00
4198.52,-0.00
4198.52,-0.00
4198.52,-0.00
4198.52,-0.00
4198.52,-0.00
4198.52,0.00
4198.52,0.00
4198.52,0.00
4198.52,0.00
4198.52,0.00
4198.52,0.00
4198.52,-0.00
4198.52,-0.00
4198.52,-0.00
4198.52,-0.00
4198.52,-0.00
4198.52,-0.00
4198.52,-0.00
4198.52,-0.00
4198.52,-0.00
4198.52,-0.00
4198.52,-0.00
4198.51,-0.00
4198.51,-0.00
4198.51,-0.00
4198.51,-0.00
4198.51,-0.00
4198.51,-0.00
4198.51,-0.00
4198.51,-0.00
4198.51,-0.00
4198.51,-0.00
4198.51,-0.00
4198.51,-0.00
4198.51,-0.00
4198.51,-0.00
4198.51,-0.00
4198.51,-0.00
4198.51,-0.00
4198.51,-0.00
4198.51,-0.00
4198.51,-0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.51,0.00
4198.52,0.00
4198.52,0.00
4198.52,0.00
4198.53,0.00
4198.53,0.01
4198.54,0.01
4198.55,0.01
4198.56,0.01
4198.57,0.06
4198.63,0.06
4198.68,0.05
4198.73,0.04
4198.77,0.13
4198.90,0.16
4199.06,0.53
4199.59,0.89
4200.48,1.05
4201.52,1.03
4202.56,0.97
4203.52,0.79
4204.32,0.61
4204.93,0.43
4205.36,0.28
4205.64,0.16
4205.79,0.07
4205.86,-0.04
4205.82,-0.11
4205.72,-0.14
4205.57,-0.15
4205.42,-0.15
4205.27,-0.19
4205.07,-0.14
4204.94,-0.13
4204.81,-0.10
4204.70,-0.10
4204.60,-0.10
4204.50,-0.10
4204.40,-0.10
4204.31,-0.11
4204.19,-0.11
4204.08,-0.11
4203.97,-0.11
4203.86,-0.11
4203.76,-0.10
4203.65,-0.14
